jersey_number,field_position,international_name,birth_date,club_id,detailed_field_position,id,image_url,country_code,field_position_fr,height,weight,team_id,group,age,age_float,bmi,association_logo_url,big_logo_url,country_code_club,id_provider,international_name_club,logo_url,medium_logo_url,team_code,team_type_detail,display_official_name,field_position_hr,field_position_color,country_name,country_flag,country_name_club,country_flag_club,league_name,group_hr,nbr_selections,nbr_selections_euro,nbr_selections_wcup,nbr_selections_friendly
4,DEFENDER,Raphaël Varane,1993-04-25,50051,CENTRE_BACK,250025891,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250025891.jpg,FRA,Défenseur,191.0,78.0,43,F,28,28.15068493150685,21.380992845590857,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ESP.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50051.png,ESP,FAME,Real Madrid,https://img.uefa.com/imgml/TP/teams/logos/70x70/50051.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50051.png,RM,DOMESTIC_MEN_TEAM_A,Real Madrid CF,Defender,#6d904f,France,🇫🇷,Spain,🇪🇸,La Liga 🇪🇸,Group F,82.0,10.0,25.0,37.0
18,DEFENDER,Lucas Digne,1993-07-20,52281,FULL_BACK,250014002,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250014002.jpg,FRA,Défenseur,178.0,74.0,43,F,28,27.915068493150685,23.355636914530997,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ENG.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52281.png,ENG,FAME,Everton,https://img.uefa.com/imgml/TP/teams/logos/70x70/52281.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52281.png,EVE,DOMESTIC_MEN_TEAM_A,Everton FC,Defender,#6d904f,France,🇫🇷,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,Premiere League 🏴󠁧󠁢󠁥󠁮󠁧󠁿,Group F,73.0,16.0,17.0,32.0
15,DEFENDER,Kurt Zouma,1994-10-27,52914,CENTRE_BACK,250024983,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250024983.jpg,FRA,Défenseur,190.0,92.0,43,F,27,26.64383561643836,25.48476454293629,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ENG.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52914.png,ENG,FAME,Chelsea,https://img.uefa.com/imgml/TP/teams/logos/70x70/52914.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52914.png,CHE,DOMESTIC_MEN_TEAM_A,Chelsea FC,Defender,#6d904f,France,🇫🇷,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,Premiere League 🏴󠁧󠁢󠁥󠁮󠁧󠁿,Group F,32.0,10.0,5.0,13.0
3,DEFENDER,Presnel Kimpembe,1995-08-13,52747,UNKNOWN,250064583,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250064583.jpg,FRA,Défenseur,183.0,67.0,43,F,26,25.84931506849315,20.00656932126967,https://img.uefa.com/imgml/uefacom/elements/logos/ma/FRA.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52747.png,FRA,FAME,Paris,https://img.uefa.com/imgml/TP/teams/logos/70x70/52747.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52747.png,PAR,DOMESTIC_MEN_TEAM_A,Paris Saint-Germain,Defender,#6d904f,France,🇫🇷,France,🇫🇷,Ligue 1 🇫🇷,Group F,41.0,6.0,10.0,15.0
2,DEFENDER,Benjamin Pavard,1996-03-28,50037,,250081921,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250081921.jpg,FRA,Défenseur,,,43,F,25,25.22465753424657,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/GER.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50037.png,GER,FAME,Bayern,https://img.uefa.com/imgml/TP/teams/logos/70x70/50037.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50037.png,BAY,DOMESTIC_MEN_TEAM_A,FC Bayern München,Defender,#6d904f,France,🇫🇷,Germany,🇩🇪,Bundesliga 🇩🇪,Group F,40.0,10.0,9.0,13.0
25,DEFENDER,Jules Koundé,1998-11-12,52714,CENTRE_BACK,250096309,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250096309.jpg,FRA,Défenseur,,,43,F,23,22.5972602739726,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ESP.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52714.png,ESP,FAME,Sevilla,https://img.uefa.com/imgml/TP/teams/logos/70x70/52714.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52714.png,SEV,DOMESTIC_MEN_TEAM_A,Sevilla FC,Defender,#6d904f,France,🇫🇷,Spain,🇪🇸,La Liga 🇪🇸,Group F,2.0,,,2.0
5,DEFENDER,Clément Lenglet,1995-06-17,50080,UNKNOWN,250042779,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250042779.jpg,FRA,Défenseur,186.0,81.0,43,F,26,26.005479452054796,23.41311134235172,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ESP.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50080.png,ESP,FAME,Barcelona,https://img.uefa.com/imgml/TP/teams/logos/70x70/50080.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50080.png,BAR,DOMESTIC_MEN_TEAM_A,FC Barcelona,Defender,#6d904f,France,🇫🇷,Spain,🇪🇸,La Liga 🇪🇸,Group F,22.0,8.0,3.0,5.0
21,DEFENDER,Lucas Hernández,1996-02-14,50037,CENTRE_BACK,250063803,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250063803.jpg,FRA,Défenseur,180.0,76.0,43,F,25,25.34246575342466,23.456790123456788,https://img.uefa.com/imgml/uefacom/elements/logos/ma/GER.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50037.png,GER,FAME,Bayern,https://img.uefa.com/imgml/TP/teams/logos/70x70/50037.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50037.png,BAY,DOMESTIC_MEN_TEAM_A,FC Bayern München,Defender,#6d904f,France,🇫🇷,Germany,🇩🇪,Bundesliga 🇩🇪,Group F,33.0,4.0,10.0,10.0
14,MIDFIELDER,Adrien Rabiot,1995-04-03,50139,CENTRAL_MIDFIELDER,250053905,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250053905.jpg,FRA,Milieu,188.0,71.0,43,F,26,26.21095890410959,20.088275237664103,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ITA.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50139.png,ITA,FAME,Juventus,https://img.uefa.com/imgml/TP/teams/logos/70x70/50139.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50139.png,JUV,DOMESTIC_MEN_TEAM_A,Juventus,Midfielder,#30a2da,France,🇫🇷,Italy,🇮🇹,Serie A 🇮🇹,Group F,26.0,,10.0,10.0
8,MIDFIELDER,Thomas Lemar,1995-11-12,50124,UNKNOWN,250042778,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250042778.jpg,FRA,Milieu,170.0,58.0,43,F,26,25.6,20.06920415224914,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ESP.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50124.png,ESP,FAME,Atlético,https://img.uefa.com/imgml/TP/teams/logos/70x70/50124.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50124.png,ATL,DOMESTIC_MEN_TEAM_A,Club Atlético de Madrid,Midfielder,#30a2da,France,🇫🇷,Spain,🇪🇸,La Liga 🇪🇸,Group F,36.0,10.0,11.0,12.0
20,MIDFIELDER,Kingsley Coman,1996-06-13,50037,WINGER,250054949,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250054949.jpg,FRA,Milieu,178.0,71.0,43,F,25,25.013698630136982,22.408786769347305,https://img.uefa.com/imgml/uefacom/elements/logos/ma/GER.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50037.png,GER,FAME,Bayern,https://img.uefa.com/imgml/TP/teams/logos/70x70/50037.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50037.png,BAY,DOMESTIC_MEN_TEAM_A,FC Bayern München,Midfielder,#30a2da,France,🇫🇷,Germany,🇩🇪,Bundesliga 🇩🇪,Group F,37.0,13.0,9.0,11.0
6,MIDFIELDER,Paul Pogba,1993-03-15,52682,CENTRAL_MIDFIELDER,250015808,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250015808.jpg,FRA,Milieu,191.0,84.0,43,F,28,28.263013698630136,23.025684602944,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ENG.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52682.png,ENG,FAME,Man. United,https://img.uefa.com/imgml/TP/teams/logos/70x70/52682.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52682.png,MU,DOMESTIC_MEN_TEAM_A,Manchester United FC,Midfielder,#30a2da,France,🇫🇷,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,Premiere League 🏴󠁧󠁢󠁥󠁮󠁧󠁿,Group F,80.0,11.0,27.0,35.0
17,MIDFIELDER,Moussa Sissoko,1989-08-16,1652,CENTRAL_MIDFIELDER,103722,https://img.uefa.com/imgml/TP/players/3/2020/324x324/103722.jpg,FRA,Milieu,187.0,83.0,43,F,32,31.843835616438355,23.735308416025617,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ENG.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/1652.png,ENG,FAME,Tottenham,https://img.uefa.com/imgml/TP/teams/logos/70x70/1652.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/1652.png,TOT,DOMESTIC_MEN_TEAM_A,Tottenham Hotspur,Midfielder,#30a2da,France,🇫🇷,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,Premiere League 🏴󠁧󠁢󠁥󠁮󠁧󠁿,Group F,87.0,17.0,27.0,38.0
13,MIDFIELDER,N'Golo Kanté,1991-03-29,52914,DEFENSIVE_MIDFIELDER,250097248,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250097248.jpg,FRA,Milieu,169.0,68.0,43,F,30,30.22739726027397,23.80869017191275,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ENG.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52914.png,ENG,FAME,Chelsea,https://img.uefa.com/imgml/TP/teams/logos/70x70/52914.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52914.png,CHE,DOMESTIC_MEN_TEAM_A,Chelsea FC,Midfielder,#30a2da,France,🇫🇷,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,Premiere League 🏴󠁧󠁢󠁥󠁮󠁧󠁿,Group F,56.0,11.0,17.0,20.0
12,MIDFIELDER,Corentin Tolisso,1994-08-03,50037,CENTRAL_MIDFIELDER,250054829,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250054829.jpg,FRA,Milieu,181.0,78.0,43,F,27,26.876712328767123,23.80879704526724,https://img.uefa.com/imgml/uefacom/elements/logos/ma/GER.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50037.png,GER,FAME,Bayern,https://img.uefa.com/imgml/TP/teams/logos/70x70/50037.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50037.png,BAY,DOMESTIC_MEN_TEAM_A,FC Bayern München,Midfielder,#30a2da,France,🇫🇷,Germany,🇩🇪,Bundesliga 🇩🇪,Group F,34.0,6.0,9.0,14.0
7,FORWARD,Antoine Griezmann,1991-03-21,50080,STRIKER,250019498,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250019498.jpg,FRA,Attaquant,176.0,67.0,43,F,30,30.24931506849315,21.62964876033058,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ESP.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50080.png,ESP,FAME,Barcelona,https://img.uefa.com/imgml/TP/teams/logos/70x70/50080.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50080.png,BAR,DOMESTIC_MEN_TEAM_A,FC Barcelona,Forward,#e5ae38,France,🇫🇷,Spain,🇪🇸,La Liga 🇪🇸,Group F,93.0,17.0,25.0,41.0
10,FORWARD,Kylian Mbappé,1998-12-20,52747,UNKNOWN,250076574,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250076574.jpg,FRA,Attaquant,178.0,67.0,43,F,23,22.493150684931507,21.146319909102385,https://img.uefa.com/imgml/uefacom/elements/logos/ma/FRA.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52747.png,FRA,FAME,Paris,https://img.uefa.com/imgml/TP/teams/logos/70x70/52747.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52747.png,PAR,DOMESTIC_MEN_TEAM_A,Paris Saint-Germain,Forward,#e5ae38,France,🇫🇷,France,🇫🇷,Ligue 1 🇫🇷,Group F,46.0,6.0,16.0,16.0
9,FORWARD,Olivier Giroud,1986-09-30,52914,STRIKER,250020851,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250020851.jpg,FRA,Attaquant,192.0,88.0,43,F,35,34.723287671232875,23.87152777777778,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ENG.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52914.png,ENG,FAME,Chelsea,https://img.uefa.com/imgml/TP/teams/logos/70x70/52914.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52914.png,CHE,DOMESTIC_MEN_TEAM_A,Chelsea FC,Forward,#e5ae38,France,🇫🇷,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,Premiere League 🏴󠁧󠁢󠁥󠁮󠁧󠁿,Group F,113.0,21.0,33.0,49.0
22,FORWARD,Wissam Ben Yedder,1990-08-12,50023,STRIKER,250025970,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250025970.jpg,FRA,Attaquant,170.0,68.0,43,F,31,30.854794520547944,23.529411764705884,https://img.uefa.com/imgml/uefacom/elements/logos/ma/FRA.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50023.png,FRA,FAME,Monaco,https://img.uefa.com/imgml/TP/teams/logos/70x70/50023.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50023.png,MON,DOMESTIC_MEN_TEAM_A,AS Monaco FC,Forward,#e5ae38,France,🇫🇷,France,🇫🇷,Ligue 1 🇫🇷,Group F,21.0,8.0,3.0,6.0
11,FORWARD,Ousmane Dembélé,1997-05-15,50080,UNKNOWN,250066886,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250066886.jpg,FRA,Attaquant,178.0,67.0,43,F,24,24.09315068493151,21.146319909102385,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ESP.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50080.png,ESP,FAME,Barcelona,https://img.uefa.com/imgml/TP/teams/logos/70x70/50080.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50080.png,BAR,DOMESTIC_MEN_TEAM_A,FC Barcelona,Forward,#e5ae38,France,🇫🇷,Spain,🇪🇸,La Liga 🇪🇸,Group F,28.0,,11.0,13.0
19,FORWARD,Karim Benzema,1987-12-19,50051,STRIKER,93321,https://img.uefa.com/imgml/TP/players/3/2020/324x324/93321.jpg,FRA,Attaquant,187.0,79.0,43,F,34,33.50410958904109,22.59143813091595,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ESP.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50051.png,ESP,FAME,Real Madrid,https://img.uefa.com/imgml/TP/teams/logos/70x70/50051.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50051.png,RM,DOMESTIC_MEN_TEAM_A,Real Madrid CF,Forward,#e5ae38,France,🇫🇷,Spain,🇪🇸,La Liga 🇪🇸,Group F,94.0,19.0,27.0,48.0
26,FORWARD,Marcus Thuram,1997-08-06,52757,WINGER,250068805,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250068805.jpg,FRA,Attaquant,,,43,F,24,23.86575342465753,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/GER.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52757.png,GER,FAME,Mönchengladbach,https://img.uefa.com/imgml/TP/teams/logos/70x70/52757.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52757.png,MON,DOMESTIC_MEN_TEAM_A,VfL Borussia Mönchengladbach,Forward,#e5ae38,France,🇫🇷,Germany,🇩🇪,Bundesliga 🇩🇪,Group F,4.0,,,2.0
1,GOALKEEPER,Manuel Neuer,1986-03-27,50037,GOALKEEPER,97923,https://img.uefa.com/imgml/TP/players/3/2020/324x324/97923.jpg,GER,Gardien,193.0,92.0,47,F,35,35.23561643835617,24.69864962817794,https://img.uefa.com/imgml/uefacom/elements/logos/ma/GER.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50037.png,GER,FAME,Bayern,https://img.uefa.com/imgml/TP/teams/logos/70x70/50037.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50037.png,BAY,DOMESTIC_MEN_TEAM_A,FC Bayern München,Goalkeeper,#fc4f30,Germany,🇩🇪,Germany,🇩🇪,Bundesliga 🇩🇪,Group F,109.0,38.0,34.0,29.0
22,GOALKEEPER,Kevin Trapp,1990-07-08,50072,GOALKEEPER,1902188,https://img.uefa.com/imgml/TP/players/3/2020/324x324/1902188.jpg,GER,Gardien,189.0,88.0,47,F,31,30.95068493150685,24.635368550712467,https://img.uefa.com/imgml/uefacom/elements/logos/ma/GER.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50072.png,GER,FAME,Frankfurt,https://img.uefa.com/imgml/TP/teams/logos/70x70/50072.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50072.png,EIN,DOMESTIC_MEN_TEAM_A,Eintracht Frankfurt,Goalkeeper,#fc4f30,Germany,🇩🇪,Germany,🇩🇪,Bundesliga 🇩🇪,Group F,35.0,3.0,8.0,12.0
12,GOALKEEPER,Bernd Leno,1992-03-04,52280,GOALKEEPER,250007620,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250007620.jpg,GER,Gardien,190.0,83.0,47,F,29,29.293150684931508,22.99168975069252,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ENG.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52280.png,ENG,FAME,Arsenal,https://img.uefa.com/imgml/TP/teams/logos/70x70/52280.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52280.png,ARS,DOMESTIC_MEN_TEAM_A,Arsenal FC,Goalkeeper,#fc4f30,Germany,🇩🇪,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,Premiere League 🏴󠁧󠁢󠁥󠁮󠁧󠁿,Group F,51.0,13.0,12.0,12.0
24,DEFENDER,Robin Koch,1996-07-17,53361,,250126501,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250126501.jpg,GER,Défenseur,,,47,F,25,24.92054794520548,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ENG.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/53361.png,ENG,FAME,Leeds,https://img.uefa.com/imgml/TP/teams/logos/70x70/53361.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/53361.png,LEE,DOMESTIC_MEN_TEAM_A,Leeds United,Defender,#6d904f,Germany,🇩🇪,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,Premiere League 🏴󠁧󠁢󠁥󠁮󠁧󠁿,Group F,14.0,3.0,,5.0
4,DEFENDER,Matthias Ginter,1994-01-19,52757,FULL_BACK,250055962,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250055962.jpg,GER,Défenseur,190.0,88.0,47,F,27,27.413698630136988,24.37673130193906,https://img.uefa.com/imgml/uefacom/elements/logos/ma/GER.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52757.png,GER,FAME,Mönchengladbach,https://img.uefa.com/imgml/TP/teams/logos/70x70/52757.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52757.png,MON,DOMESTIC_MEN_TEAM_A,VfL Borussia Mönchengladbach,Defender,#6d904f,Germany,🇩🇪,Germany,🇩🇪,Bundesliga 🇩🇪,Group F,63.0,15.0,15.0,18.0
3,DEFENDER,Marcel Halstenberg,1991-09-27,2603790,FULL_BACK,250057119,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250057119.jpg,GER,Défenseur,,,47,F,30,29.72876712328767,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/GER.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/2603790.png,GER,FAME,Leipzig,https://img.uefa.com/imgml/TP/teams/logos/70x70/2603790.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/2603790.png,LEI,DOMESTIC_MEN_TEAM_A,RB Leipzig,Defender,#6d904f,Germany,🇩🇪,Germany,🇩🇪,Bundesliga 🇩🇪,Group F,12.0,6.0,,4.0
5,DEFENDER,Mats Hummels,1988-12-16,52758,CENTRE_BACK,106587,https://img.uefa.com/imgml/TP/players/3/2020/324x324/106587.jpg,GER,Défenseur,191.0,92.0,47,F,33,32.50958904109589,25.21860694608152,https://img.uefa.com/imgml/uefacom/elements/logos/ma/GER.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52758.png,GER,FAME,Dortmund,https://img.uefa.com/imgml/TP/teams/logos/70x70/52758.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52758.png,BVB,DOMESTIC_MEN_TEAM_A,Borussia Dortmund,Defender,#6d904f,Germany,🇩🇪,Germany,🇩🇪,Bundesliga 🇩🇪,Group F,85.0,22.0,23.0,36.0
23,DEFENDER,Emre Can,1994-01-12,52758,DEFENSIVE_MIDFIELDER,250017824,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250017824.jpg,GER,Défenseur,184.0,82.0,47,F,27,27.432876712328767,24.22022684310019,https://img.uefa.com/imgml/uefacom/elements/logos/ma/GER.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52758.png,GER,FAME,Dortmund,https://img.uefa.com/imgml/TP/teams/logos/70x70/52758.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52758.png,BVB,DOMESTIC_MEN_TEAM_A,Borussia Dortmund,Defender,#6d904f,Germany,🇩🇪,Germany,🇩🇪,Bundesliga 🇩🇪,Group F,46.0,14.0,9.0,12.0
20,DEFENDER,Robin Gosens,1994-07-05,52816,FULL_BACK,250062606,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250062606.jpg,GER,Défenseur,,,47,F,27,26.95616438356164,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ITA.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52816.png,ITA,FAME,Atalanta,https://img.uefa.com/imgml/TP/teams/logos/70x70/52816.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52816.png,ATA,DOMESTIC_MEN_TEAM_A,Atalanta BC,Defender,#6d904f,Germany,🇩🇪,Italy,🇮🇹,Serie A 🇮🇹,Group F,9.0,,1.0,4.0
2,DEFENDER,Antonio Rüdiger,1993-03-03,52914,CENTRE_BACK,250028211,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250028211.jpg,GER,Défenseur,190.0,85.0,47,F,28,28.295890410958904,23.545706371191137,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ENG.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52914.png,ENG,FAME,Chelsea,https://img.uefa.com/imgml/TP/teams/logos/70x70/52914.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52914.png,CHE,DOMESTIC_MEN_TEAM_A,Chelsea FC,Defender,#6d904f,Germany,🇩🇪,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,Premiere League 🏴󠁧󠁢󠁥󠁮󠁧󠁿,Group F,49.0,6.0,10.0,21.0
26,DEFENDER,Christian Günter,1993-02-28,59880,UNKNOWN,250062174,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250062174.jpg,GER,Défenseur,,,47,F,28,28.304109589041097,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/GER.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/59880.png,GER,FAME,Freiburg,https://img.uefa.com/imgml/TP/teams/logos/70x70/59880.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/59880.png,FRE,DOMESTIC_MEN_TEAM_A,SC Freiburg,Defender,#6d904f,Germany,🇩🇪,Germany,🇩🇪,Bundesliga 🇩🇪,Group F,3.0,,,3.0
16,DEFENDER,Lukas Klostermann,1996-06-03,2603790,FULL_BACK,250058260,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250058260.jpg,GER,Défenseur,,,47,F,25,25.04109589041096,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/GER.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/2603790.png,GER,FAME,Leipzig,https://img.uefa.com/imgml/TP/teams/logos/70x70/2603790.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/2603790.png,LEI,DOMESTIC_MEN_TEAM_A,RB Leipzig,Defender,#6d904f,Germany,🇩🇪,Germany,🇩🇪,Bundesliga 🇩🇪,Group F,16.0,7.0,3.0,4.0
15,DEFENDER,Niklas Süle,1995-09-03,50037,UNKNOWN,250041781,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250041781.jpg,GER,Défenseur,,,47,F,26,25.791780821917808,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/GER.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50037.png,GER,FAME,Bayern,https://img.uefa.com/imgml/TP/teams/logos/70x70/50037.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50037.png,BAY,DOMESTIC_MEN_TEAM_A,FC Bayern München,Defender,#6d904f,Germany,🇩🇪,Germany,🇩🇪,Bundesliga 🇩🇪,Group F,40.0,6.0,7.0,12.0
14,MIDFIELDER,Jamal Musiala,2003-02-26,50037,UNKNOWN,250124430,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250124430.jpg,GER,Milieu,,,47,F,18,18.304109589041097,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/GER.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50037.png,GER,FAME,Bayern,https://img.uefa.com/imgml/TP/teams/logos/70x70/50037.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50037.png,BAY,DOMESTIC_MEN_TEAM_A,FC Bayern München,Midfielder,#30a2da,Germany,🇩🇪,Germany,🇩🇪,Bundesliga 🇩🇪,Group F,5.0,,3.0,2.0
6,MIDFIELDER,Joshua Kimmich,1995-02-08,50037,CENTRE_BACK,250070417,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250070417.jpg,GER,Milieu,176.0,70.0,47,F,26,26.35890410958904,22.59814049586777,https://img.uefa.com/imgml/uefacom/elements/logos/ma/GER.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50037.png,GER,FAME,Bayern,https://img.uefa.com/imgml/TP/teams/logos/70x70/50037.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50037.png,BAY,DOMESTIC_MEN_TEAM_A,FC Bayern München,Midfielder,#30a2da,Germany,🇩🇪,Germany,🇩🇪,Bundesliga 🇩🇪,Group F,58.0,14.0,16.0,17.0
19,MIDFIELDER,Leroy Sané,1996-01-11,50037,WINGER,250063984,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250063984.jpg,GER,Milieu,183.0,75.0,47,F,25,25.435616438356163,22.39541341933172,https://img.uefa.com/imgml/uefacom/elements/logos/ma/GER.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50037.png,GER,FAME,Bayern,https://img.uefa.com/imgml/TP/teams/logos/70x70/50037.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50037.png,BAY,DOMESTIC_MEN_TEAM_A,FC Bayern München,Midfielder,#30a2da,Germany,🇩🇪,Germany,🇩🇪,Bundesliga 🇩🇪,Group F,35.0,9.0,6.0,12.0
